Player,Position,Minutes,Impact,Fatigue_Score,Predicted Impact,Sub_Recommendation,Sub Early Probability
Mohamed Fares,"DF,FW",585.0,0.013675214,1.138461538,0.012334031,Monitor,0.298737421
Diego Farias,"MF,FW",62.99999999999999,0.0,0.571428571,0.012508868,Monitor,0.130862142
Wuilker Faríñez,GK,1107.0,0.0,0.032520325,0.012159194,Monitor,0.316471775
Ömer Faruk Beyaz,"DF,MF",72.0,0.0,3.0,0.012505854,Monitor,0.301800213
Noah Fatar,"DF,MF",9.0,0.0,0.0,0.012526955,Monitor,0.098960517
Julien Faussurier,"MF,DF",486.00000000000006,0.028806584,0.981481481,0.01236719,Monitor,0.285496225
Andrea Favilli,FW,36.0,0.0,3.0,0.012517911,Monitor,0.292048495
Aleix Febas,MF,117.0,0.008547009,1.538461538,0.012490781,Monitor,0.208576788
Adrian Fein,MF,36.0,0.027777778,0.75,0.012517911,Monitor,0.166633289
Nathan Ferguson,DF,9.0,0.0,0.0,0.012526955,Monitor,0.098960517
Fernandinho,"MF,DF",963.0,0.013499481,0.635514019,0.012207425,Sub Early,0.358858452
Riccardo Fiamozzi,DF,621.0,0.011272142,0.391304348,0.012321973,Monitor,0.240780925
Alfreð Finnbogason,FW,288.0,0.027777778,1.40625,0.012433507,Monitor,0.268775316
Luca Fiordilino,MF,657.0,0.00913242,0.808219178,0.012309916,Sub Early,0.280640122
Ashley Fletcher,FW,27.0,0.0,2.333333333,0.012520926,Monitor,0.234435772
Mamadou Fofana,DF,36.0,0.0,0.0,0.012517911,Monitor,0.102128846
Thomas Fontaine,DF,171.0,0.0,0.947368421,0.012472695,Monitor,0.169135762
José Fontán,DF,279.0,0.007168459,1.161290323,0.012436522,Monitor,0.214621334
Fernando Forestieri,"FW,MF",54.0,0.074074074,3.166666667,0.012511882,Monitor,0.463785406
Marcus Forss,"FW,MF",207.0,0.009661836,1.956521739,0.012460637,Monitor,0.263571228
Francesco Forte,FW,423.0,0.011820331,1.936170213,0.012388291,Monitor,0.323632595
Ben Foster,GK,2340.0,0.000854701,0.011538462,0.011746217,Monitor,0.696019681
Tariqe Fosu,DF,18.0,0.0,0.0,0.01252394,Monitor,0.100006784
Gianluca Frabotta,"DF,MF",18.0,0.0,3.0,0.01252394,Monitor,0.287242678
Enric Franquesa,"DF,FW",621.0,0.004830918,0.913043478,0.012321973,Sub Early,0.272799087
Fransérgio,MF,1260.0,0.007142857,1.228571429,0.012107949,Sub Early,0.50109557
Christian Früchtl,GK,9.0,0.0,0.0,0.012526955,Monitor,0.098960517
Leo Fuhr Hjelde,"MF,DF",153.0,0.006535948,0.647058824,0.012478724,Monitor,0.156152195
Marius Funk,GK,720.0,0.004166667,0.0375,0.012288815,Monitor,0.225519705
Stephan Fürstner,MF,9.0,0.0,0.0,0.012526955,Monitor,0.098960517
Mijat Gaćinović,"FW,MF",108.0,0.0,1.833333333,0.012493796,Monitor,0.215338068
Luca Gagliano,"FW,DF",9.0,0.0,0.0,0.012526955,Monitor,0.098960517
Riccardo Gagliolo,DF,1134.0,0.002645503,0.412698413,0.012150151,Monitor,0.366170466
Nicolas Galazzi,MF,18.0,0.0,7.0,0.01252394,Monitor,0.691889392
Thiago Galhardo,"FW,MF",1152.0,0.013888889,1.4453125,0.012144122,Sub Early,0.504022952
Manu García,MF,1080.0,0.018518519,1.683333333,0.012168238,Sub Early,0.516298194
Mario Gaspar,DF,621.0,0.00805153,0.666666667,0.012321973,Sub Early,0.257651445
Dwight Gayle,"FW,DF",36.0,0.055555556,3.0,0.012517911,Monitor,0.400976663
Jean-Philippe Gbamin,MF,62.99999999999999,0.0,1.142857143,0.012508868,Monitor,0.161384843
Linus Gechter,DF,720.0,0.006944444,0.625,0.012288815,Sub Early,0.277422574
Willem Geubbels,"FW,MF",540.0,0.011111111,1.4,0.012349103,Monitor,0.305395125
Hamadi Al Ghaddioui,FW,495.0,0.024242424,1.945454545,0.012364175,Monitor,0.370173004
Dimitris Giannoulis,DF,1170.0,0.008547009,1.138461538,0.012138093,Sub Early,0.465338248
Ben Gibson,DF,2493.0,0.001203369,0.25631769,0.011694972,Monitor,0.756781415
Daniel Ginczek,"MF,FW",9.0,0.0,4.0,0.012526955,Monitor,0.379646885
Nicholas Gioacchini,"FW,MF",495.0,0.016161616,1.890909091,0.012364175,Monitor,0.348575314
Sebastian Giovinco,MF,36.0,0.0,3.5,0.012517911,Monitor,0.338332701
Jimmy Giraudon,DF,1620.0,0.001851852,0.361111111,0.011987372,Monitor,0.513224842
Diego Godín,DF,819.0,0.003663004,0.67032967,0.012255656,Sub Early,0.301968968
Alfred Gomis,GK,2250.0,0.0,0.052,0.011776362,Monitor,0.672949284
Vagner Gonçalves,FW,90.0,0.022222222,3.7,0.012499825,Monitor,0.420396195
Cedric Gondo,FW,702.0,0.018518519,2.717948718,0.012294844,Sub Early,0.504752797
Álvaro González,DF,450.0,0.0,0.46,0.012379248,Monitor,0.191697753
Charlie Goode,DF,450.0,0.015555556,0.66,0.012379248,Monitor,0.228360714
Kaide Gordon,FW,9.0,0.0,3.0,0.012526955,Monitor,0.284857555
Gori,MF,9.0,0.111111111,5.0,0.012526955,Monitor,0.712286438
Dan Gosling,MF,162.0,0.012345679,0.777777778,0.012475709,Monitor,0.172401087
Lucas Gourna-Douath,MF,1800.0,0.005555556,1.25,0.011927083,Sub Early,0.668296357
Etienne Green,GK,1197.0,0.000835422,0.097744361,0.01212905,Monitor,0.350246597
Julian Green,MF,1053.0,0.009496676,1.017094017,0.012177281,Sub Early,0.41713591
Sebastian Griesbeck,"DF,MF",2439.0,0.001230012,0.760147601,0.011713059,Sub Early,0.782728785
Yanis Guermouche,"MF,FW",9.0,0.0,10.0,0.012526955,Monitor,0.889498033
Lamine Gueye,"FW,MF",558.0,0.032258065,1.822580645,0.012343074,Monitor,0.393493914
John Guidetti,"FW,MF",279.0,0.014336918,1.774193548,0.012436522,Monitor,0.274557075
Angus Gunn,GK,810.0,0.0,0.0,0.01225867,Monitor,0.236962726
Lasse Günther,DF,162.0,0.00617284,0.833333333,0.012475709,Monitor,0.168173015
Marcos Mauro López Gutiérrez,DF,135.0,0.0,0.333333333,0.012484753,Monitor,0.129862527
Pierre-Yves Hamel,"FW,MF",27.0,0.037037037,1.666666667,0.012520926,Monitor,0.241033325
Grant Hanley,DF,2898.0000000000005,0.002415459,0.329192547,0.011559323,Monitor,0.845863857
Varazdat Haroyan,DF,1440.0,0.003472222,0.675,0.01204766,Sub Early,0.492063094
Kortney Hause,DF,396.00000000000006,0.002525253,0.772727273,0.012397334,Monitor,0.205414977
Isaac Hayden,"MF,DF",999.0,0.003003003,1.045045045,0.012195367,Sub Early,0.389552952
Jeff Hendrick,MF,72.0,0.027777778,1.375,0.012505854,Monitor,0.215082101
Dalbert Henrique,"DF,MF",2079.0,0.014911015,1.229437229,0.011833636,Sub Early,0.756801019
Jérôme Hergault,DF,351.0,0.002849003,1.512820513,0.012412406,Monitor,0.251518104
Kike Hermoso,DF,90.0,0.011111111,0.7,0.012499825,Monitor,0.153644954
Hernani,"MF,FW",684.0,0.002923977,1.315789474,0.012300872,Sub Early,0.322485518
Héctor Herrera,MF,855.0,0.011695906,1.273684211,0.012243598,Sub Early,0.386481883
Daan Heymans,"MF,FW",252.0,0.015873016,2.142857143,0.012445565,Monitor,0.302598364
Martin Hinteregger,DF,2223.0,0.004048583,0.728744939,0.011785405,Sub Early,0.733493154
Marwin Hitz,GK,405.0,0.0,0.0,0.01239432,Monitor,0.15512525
Ki-Jana Hoever,"DF,MF",306.0,0.003267974,0.735294118,0.012427478,Monitor,0.185551137
Justin Hoogma,DF,270.0,0.003703704,0.466666667,0.012439536,Monitor,0.162810834
Matthew Hoppe,"FW,MF",135.0,0.02962963,1.6,0.012484753,Monitor,0.249731201
Timo Horn,GK,1170.0,0.0,0.0,0.012138093,Monitor,0.331314198
Branimir Hrgota,FW,2781.0,0.017619561,1.773462783,0.01159851,Sub Early,0.909158666
Benjamin Hübner,DF,378.0,0.002645503,0.761904762,0.012403363,Monitor,0.201049868
Suk Hyun-jun,"FW,MF",153.0,0.013071895,2.411764706,0.012478724,Monitor,0.294765869
Robert Ibáñez,"MF,FW",90.0,0.022222222,1.6,0.012499825,Monitor,0.227412077
Vicente Iborra,MF,1035.0,0.002898551,0.773913043,0.01218331,Sub Early,0.372893741
Mauro Icardi,FW,1026.0,0.012670565,0.877192982,0.012186324,Sub Early,0.400830885
Adam Idah,"FW,MF",621.0,0.011272142,1.637681159,0.012321973,Sub Early,0.351340446
Oussama Idrissi,"MF,FW",126.0,0.007936508,1.571428571,0.012487767,Monitor,0.211983855
Jonathan Iglesias,MF,576.0,0.006944444,0.890625,0.012337046,Monitor,0.263069744
Juan Ignacio Ramírez,FW,126.0,0.0,0.5,0.012487767,Monitor,0.136781919
Danylo Ihnatenko,MF,693.0,0.023088023,1.025974026,0.012297858,Sub Early,0.336381107
Josip Iličić,"MF,FW",837.0000000000001,0.047789725,2.11827957,0.012249627,Sub Early,0.547781763
Stefan Ilsanker,"DF,MF",270.0,0.0,0.833333333,0.012439536,Monitor,0.180602864
Burak İnce,FW,135.0,0.007407407,0.933333333,0.012484753,Monitor,0.170800217
Lorenzo Insigne,FW,2286.0,0.035870516,1.070866142,0.011764304,Sub Early,0.820296742
Wilson Isidor,"FW,MF",54.0,0.018518519,1.833333333,0.012511882,Monitor,0.231161471
Cedric Itten,FW,639.0,0.007824726,2.295774648,0.012315945,Sub Early,0.416485686
Gian-Luca Itter,DF,1458.0,0.007544582,0.666666667,0.012041631,Sub Early,0.505877609
Abdel Jalil Medioub,DF,621.0,0.0,0.304347826,0.012321973,Monitor,0.216876782
Paweł Jaroszyński,DF,513.0,0.011695906,0.578947368,0.012358147,Monitor,0.230715544
Jason,"MF,FW",675.0,0.026666667,1.24,0.012303887,Sub Early,0.358995235
Dennis Jastrzembski,"DF,FW",225.0,0.017777778,1.4,0.012454608,Monitor,0.236419279
Corentin Jean,"FW,MF",252.0,0.011904762,2.178571429,0.012445565,Monitor,0.298553946
Jemerson,DF,1206.0,0.001658375,0.76119403,0.012126036,Sub Early,0.422092141
Álvaro Jiménez,"MF,FW",234.0,0.008547009,1.846153846,0.012451594,Monitor,0.259309099
Jofre,"MF,DF",18.0,0.166666667,2.0,0.01252394,Monitor,0.528448346
Marco John,DF,45.0,0.0,0.0,0.012514897,Monitor,0.103204774
Dennis Johnsen,"FW,MF",1449.0000000000002,0.01863354,1.708074534,0.012044646,Sub Early,0.635452129
Phil Jones,DF,162.0,0.0,0.222222222,0.012475709,Monitor,0.128436492
Luuk de Jong,FW,657.0,0.0152207,1.890410959,0.012309916,Sub Early,0.395679765
Josema,DF,180.0,0.005555556,1.25,0.01246968,Monitor,0.19754391
Lenny Joseph,"FW,MF",153.0,0.006535948,1.941176471,0.012478724,Monitor,0.243904971
Miguel Juan Llambrich,DF,72.0,0.0,1.0,0.012505854,Monitor,0.154774994
José Juan Macías,"FW,MF",198.00000000000003,0.0,2.045454545,0.012463652,Monitor,0.252530758
Gideon Jung,DF,144.0,0.0,0.25,0.012481738,Monitor,0.127162568
Flavio Junior Bianchi,"FW,MF",315.0,0.012698413,2.142857143,0.012424464,Monitor,0.314133896
Ferran Jutglà,FW,297.0,0.01010101,1.03030303,0.012430493,Monitor,0.213386275
Jens Jønsson,MF,1305.0,0.006896552,0.868965517,0.012092877,Sub Early,0.476567127
Anton Kade,"FW,MF",81.0,0.0,1.555555556,0.012502839,Monitor,0.190406522
Nikola Kalinić,FW,405.0,0.027160494,2.933333333,0.01239432,Monitor,0.450512843
Samuel Kalu,FW,225.0,0.004444444,1.12,0.012454608,Monitor,0.196418554
Dimitrije Kamenović,DF,45.0,0.0,0.6,0.012514897,Monitor,0.12960618
Jean-Armel Kana-Biyik,DF,666.0,0.0,0.243243243,0.012306901,Monitor,0.22238747
Stefanos Kapino,GK,90.0,0.0,0.0,0.012499825,Monitor,0.108735993
Noah Katterbach,DF,18.0,0.0,0.0,0.01252394,Monitor,0.100006784
Eiji Kawashima,GK,90.0,0.0,0.0,0.012499825,Monitor,0.108735993
Edo Kayembe,MF,801.0,0.007490637,0.584269663,0.012261685,Monitor,0.296315603
Ilan Kebbal,"MF,FW",1773.0,0.0214326,1.289340102,0.011936126,Sub Early,0.694381716
Wajdi Kechrida,"DF,MF",954.0,0.013626834,0.603773585,0.01221044,Sub Early,0.353309748
Joshua King,FW,2250.0,0.019111111,1.9,0.011776362,Sub Early,0.843127597
Sofian Kiyine,"MF,FW",1242.0,0.01610306,2.289855072,0.012113978,Sub Early,0.625944687
Kristoffer Klaesson,GK,36.0,0.0,0.0,0.012517911,Monitor,0.102128846
Philipp Klement,MF,342.0,0.026315789,0.684210526,0.012415421,Monitor,0.22207996
Thibault Klidje,"MF,FW",90.0,0.044444444,2.1,0.012499825,Monitor,0.306903438
Mateo Klimowicz,"MF,FW",603.0,0.008291874,1.47761194,0.012328002,Sub Early,0.324927425
Fabian Klos,FW,1422.0,0.013361463,1.563291139,0.012053689,Sub Early,0.601694298
Lukas Klünter,DF,198.00000000000003,0.01010101,1.5,0.012463652,Monitor,0.22593783
Philippe Koffi,FW,378.0,0.013227513,2.714285714,0.012403363,Monitor,0.389573984
Koba Koindredi,MF,180.0,0.011111111,2.5,0.01246968,Monitor,0.306506289
Aleksandr Kokorin,"FW,MF",54.0,0.0,4.666666667,0.012511882,Monitor,0.463476205
Aleksandar Kolarov,DF,45.0,0.0,0.0,0.012514897,Monitor,0.103204774
Ghislain Konan,DF,2421.0,0.014456836,0.851301115,0.011719088,Sub Early,0.804187271
Laurent Koscielny,DF,936.0,0.003205128,0.471153846,0.012216468,Monitor,0.315260778
Christos Kourfalidis,"MF,FW",18.0,0.0,2.0,0.01252394,Monitor,0.207796547
Jean-Philippe Krasso,FW,450.0,0.015555556,2.7,0.012379248,Monitor,0.415439689
Florian Krüger,"FW,MF",1125.0,0.012444444,0.992,0.012153165,Sub Early,0.443689151
Tim Krul,GK,2610.0,0.000383142,0.020689655,0.011655785,Monitor,0.764696683
Juraj Kucka,MF,1917.0,0.006259781,1.600938967,0.011887896,Sub Early,0.732855884
Mykola Kukharevych,FW,18.0,0.0,3.5,0.01252394,Monitor,0.333123636
Fabian Kunze,MF,1260.0,0.004761905,1.371428571,0.012107949,Sub Early,0.511244665
Enock Kwateng,DF,1998.0,0.009009009,0.842342342,0.011860766,Sub Early,0.692631248
Andrea La Mantia,"FW,MF",486.00000000000006,0.020576132,1.222222222,0.01236719,Monitor,0.292000707
Tom Lacoux,"DF,MF",909.0,0.00330033,1.346534653,0.012225512,Sub Early,0.393191358
Lenny Lacroix,DF,198.00000000000003,0.015151515,0.318181818,0.012463652,Monitor,0.155130802
Víctor Laguardia,DF,3041.9999999999995,0.003287311,0.346153846,0.011511092,Monitor,0.870373519
Diego Lainez,FW,144.0,0.020833333,1.5,0.012481738,Monitor,0.230063165
Bryan Lasme,FW,872.9999999999999,0.010309278,2.237113402,0.012237569,Sub Early,0.490723898
Paul Lasne,MF,846.0,0.010638298,0.755319149,0.012246613,Sub Early,0.330565586
Wu Lei,"FW,MF",477.0,0.014675052,0.886792453,0.012370204,Monitor,0.251085575
Lucas Leiva,MF,1700.9999999999998,0.003527337,0.767195767,0.011960242,Sub Early,0.585892739
Fabien Lemoine,MF,1116.0,0.009856631,1.024193548,0.01215618,Sub Early,0.438659467
Aaron Lennon,"MF,FW",1548.0,0.007105943,0.936046512,0.012011487,Sub Early,0.562708755
Luca Lezzerini,GK,495.0,0.0,0.072727273,0.012364175,Monitor,0.175529544
Ben Lhassine Kone,MF,81.0,0.024691358,0.777777778,0.012502839,Monitor,0.172752107
Yanis Lhery,"FW,MF",72.0,0.0,1.25,0.012505854,Monitor,0.169346032
Isaac Lihadji,"MF,FW",234.0,0.072649573,1.923076923,0.012451594,Monitor,0.387460518
Anderson Lima,MF,62.99999999999999,0.0,2.857142857,0.012508868,Monitor,0.286638129
Andreas Linde,GK,1080.0,0.0,0.033333333,0.012168238,Monitor,0.309016448
Julen Lobete,"FW,MF",288.0,0.010416667,2.71875,0.012433507,Monitor,0.356986807
Jürgen Locadia,"MF,FW",27.0,0.0,2.333333333,0.012520926,Monitor,0.234435772
Kevin Long,DF,414.0,0.0,0.47826087,0.012391305,Monitor,0.185746367
Shane Long,FW,306.0,0.009803922,2.264705882,0.012427478,Monitor,0.317467537
Samuel Loric,DF,270.0,0.0,1.066666667,0.012439536,Monitor,0.195908637
Jonas Lössl,GK,180.0,0.0,0.0,0.01246968,Monitor,0.120582181
Marcel Lotka,GK,882.0000000000001,0.0,0.06122449,0.012234555,Monitor,0.259286538
Johaneko Louisjean,DF,9.0,0.0,4.0,0.012526955,Monitor,0.379646885
Mamadou Loum,MF,2313.0,0.004755728,1.392996109,0.011755261,Sub Early,0.805436916
Eduard Löwen,MF,1413.0,0.029723992,1.203821656,0.012056704,Sub Early,0.596052993
Matthew Lowton,DF,1773.0,0.011844332,0.456852792,0.011936126,Monitor,0.59378487
Anderson Lucoqui,DF,747.0000000000001,0.009370817,1.240963855,0.012279771,Sub Early,0.346019569
Florentino Luís,MF,990.0,0.01010101,1.109090909,0.012198382,Sub Early,0.408173501
Luismi,"FW,MF",9.0,0.0,0.0,0.012526955,Monitor,0.098960517
Levi Lumeka,"DF,FW",62.99999999999999,0.0,3.142857143,0.012508868,Monitor,0.312368469
Yannis M'Bemba,"DF,FW",9.0,0.0,4.0,0.012526955,Monitor,0.379646885
Yvann Macon,DF,1530.0,0.008496732,1.429411765,0.012017516,Sub Early,0.611303865
Niki Mäenpää,GK,1485.0,0.001346801,0.03030303,0.012032588,Monitor,0.433217283
Louis Mafouta,FW,522.0,0.007662835,2.413793103,0.012355132,Monitor,0.39179554
Francesco Magnanelli,MF,270.0,0.003703704,1.2,0.012439536,Monitor,0.210396917
Josh Maja,FW,9.0,0.111111111,12.0,0.012526955,Monitor,0.980403845
Abdul Majeed Waris,"FW,MF",324.0,0.018518519,1.583333333,0.01242145,Monitor,0.277126908
Nikola Maksimović,DF,1116.0,0.001792115,0.403225806,0.01215618,Monitor,0.358117875
Kévin Malcuit,"DF,MF",288.0,0.010416667,1.5625,0.012433507,Monitor,0.252558631
Rey Manaj,FW,1764.0000000000002,0.010204082,2.408163265,0.011939141,Sub Early,0.767035074
Vincent Manceau,DF,2358.0,0.000848176,0.351145038,0.011740189,Monitor,0.730578259
Leonardo Mancuso,FW,423.0,0.009456265,1.0,0.012388291,Monitor,0.238710976
Anthony Mandrea,GK,900.0,0.0,0.0,0.012228526,Monitor,0.258723303
Eliaquim Mangala,DF,1179.0,0.001696353,0.877862595,0.012135079,Sub Early,0.425852348
Ricardo Mangas,DF,2349.0,0.008514261,0.835249042,0.011743203,Sub Early,0.779124319
Nikola Maraš,DF,1044.0,0.002873563,0.525862069,0.012180295,Monitor,0.350945535
Fernando Marçal,"MF,DF",1449.0000000000002,0.006901311,1.198757764,0.012044646,Sub Early,0.55841496
Marcelo,DF,522.0,0.021072797,0.637931034,0.012355132,Monitor,0.252454382
Iván Marcone,MF,810.0,0.0,0.733333333,0.01225867,Sub Early,0.298494435
Davide Marfella,GK,9.0,0.0,0.0,0.012526955,Monitor,0.098960517
Martín,MF,117.0,0.008547009,1.384615385,0.012490781,Monitor,0.197880531
Javi Martínez,"MF,FW",882.0000000000001,0.014739229,1.459183673,0.012234555,Sub Early,0.420454099
Pablo Martínez,MF,657.0,0.01065449,1.383561644,0.012309916,Sub Early,0.336049602
Andrea Masiello,DF,513.0,0.001949318,0.701754386,0.012358147,Monitor,0.225052966
Arthur Masuaku,"DF,FW",648.0,0.00617284,0.805555556,0.01231293,Sub Early,0.272911945
Juan Mata,MF,234.0,0.008547009,1.153846154,0.012451594,Monitor,0.206382422
Aleš Matějů,DF,729.0,0.010973937,0.851851852,0.0122858,Sub Early,0.307235798
Ibrahima Mbaye,DF,108.0,0.0,0.75,0.012493796,Monitor,0.147006381
Amadou Mbengue,"DF,MF",612.0,0.003267974,0.941176471,0.012324988,Sub Early,0.270185315
Moustapha Mbow,DF,90.0,0.0,0.0,0.012499825,Monitor,0.108735993
Liam McCarron,FW,9.0,0.0,0.0,0.012526955,Monitor,0.098960517
Kenny McLean,MF,2709.0,0.004060539,0.724252492,0.011622626,Sub Early,0.837705641
Nathan de Medina,DF,774.0,0.0,1.093023256,0.012270728,Sub Early,0.321535082
Filippo Melegoni,"MF,FW",981.0,0.016309888,1.899082569,0.012201396,Sub Early,0.502539053
Édgar Méndez,"FW,MF",1610.9999999999998,0.012414649,2.0,0.011990386,Sub Early,0.697849867
Fran Mérida,MF,270.0,0.014814815,1.033333333,0.012439536,Monitor,0.214620264
Martín Merquelanz,"FW,MF",171.0,0.040935673,1.368421053,0.012472695,Monitor,0.258405786
Dries Mertens,"FW,MF",1386.0,0.032467532,1.12987013,0.012065747,Sub Early,0.585685012
Mexer,DF,1224.0,0.000816993,0.294117647,0.012120007,Monitor,0.377835015
Marco Meyerhöfer,DF,2277.0,0.008344313,0.616600791,0.011767318,Sub Early,0.744931667
Matt Miazga,DF,837.0000000000001,0.002389486,0.451612903,0.012249627,Monitor,0.285038477
Kingsley Michael,MF,72.0,0.0,0.5,0.012505854,Monitor,0.128716728
Edouard Michut,MF,72.0,0.027777778,1.375,0.012505854,Monitor,0.215082101
Valentin Mihaila,"MF,FW",72.0,0.0,4.25,0.012505854,Monitor,0.425084885
Mikael,"FW,MF",90.0,0.0,2.9,0.012499825,Monitor,0.297689061
Hilmir Mikaelsson,FW,18.0,0.0,0.0,0.01252394,Monitor,0.100006784
William Mikelbrencis,DF,612.0,0.006535948,1.397058824,0.012324988,Sub Early,0.316601977
Santi Mina,FW,2367.0,0.013096747,1.577946768,0.011737174,Sub Early,0.837916099
Jorge Miramón,DF,1980.0,0.008585859,1.031818182,0.011866795,Sub Early,0.704074052
Marco Modolo,DF,396.00000000000006,0.0,0.590909091,0.012397334,Monitor,0.189560051
Kevin Möhwald,MF,351.0,0.008547009,1.282051282,0.012412406,Monitor,0.242322607
Jorge Molina,FW,1962.0,0.023445464,1.252293578,0.011872823,Sub Early,0.744134722
Cristian Molinaro,DF,549.0,0.010928962,0.737704918,0.012346089,Monitor,0.250478046
Thomas Monconduit,MF,2250.0,0.016444444,1.104,0.011776362,Sub Early,0.78861754
Ángel Montoro,MF,1332.0,0.018768769,1.141891892,0.012083834,Sub Early,0.540383523
Jan Morávek,MF,468.0,0.014957265,1.019230769,0.012373219,Monitor,0.260152537
Jérémy Morel,DF,603.0,0.001658375,0.417910448,0.012328002,Monitor,0.22372311
Raúl Moro,FW,198.00000000000003,0.035353535,0.909090909,0.012463652,Monitor,0.220092252
Tyler Morton,MF,62.99999999999999,0.0,1.857142857,0.012508868,Monitor,0.207310572
Andrei Motoc,DF,90.0,0.0,0.4,0.012499825,Monitor,0.126536035
Baptiste Mouazan,MF,99.0,0.0,1.545454545,0.01249681,Monitor,0.193355771
Aimen Moueffek,MF,432.0,0.00462963,1.4375,0.012385276,Monitor,0.268498669
Harold Moukoudi,DF,1665.0,0.001801802,0.410810811,0.0119723,Monitor,0.533005318
Jessy Moulin,GK,630.0,0.0,0.2,0.012318959,Monitor,0.211302276
Lys Mousset,"MF,FW",162.0,0.024691358,2.666666667,0.012475709,Monitor,0.342998066
Toni Moya,MF,1386.0,0.017316017,1.201298701,0.012065747,Sub Early,0.560899721
Samuel Mráz,FW,54.0,0.0,1.0,0.012511882,Monitor,0.151743907
Bali Mumba,DF,45.0,0.0,0.0,0.012514897,Monitor,0.103204774
Torben Müsel,MF,9.0,0.0,0.0,0.012526955,Monitor,0.098960517
Shkodran Mustafi,DF,657.0,0.00152207,0.205479452,0.012309916,Monitor,0.219866988
Eric N'Jo,DF,99.0,0.0,1.545454545,0.01249681,Monitor,0.193355771
Vital N'Simba,DF,2790.0,0.013261649,0.929032258,0.011595496,Sub Early,0.871521257
Mickael Nade,DF,2565.0,0.002339181,0.687719298,0.011670857,Sub Early,0.805918589
Nani,"MF,FW",288.0,0.024305556,1.375,0.012433507,Monitor,0.260279026
Paul Nardi,GK,1980.0,0.0,0.027272727,0.011866795,Monitor,0.589177932
Ximo Navarro,DF,1350.0,0.002962963,0.913333333,0.012077805,Sub Early,0.4873463
Paul Nebel,"MF,FW",225.0,0.022222222,3.44,0.012454608,Monitor,0.435949075
David Nemeth,DF,315.0,0.0,0.428571429,0.012424464,Monitor,0.164146118
Yvan Neyou,MF,936.0,0.007478632,0.961538462,0.012216468,Sub Early,0.371027974
Jeremy Ngakia,DF,900.0,0.004444444,0.7,0.012228526,Sub Early,0.32887482
Opa Nguette,"FW,MF",1044.0,0.014367816,2.25862069,0.012180295,Sub Early,0.557097178
Aurélien Nguiamba,MF,54.0,0.0,0.833333333,0.012511882,Monitor,0.14275884
Sikou Niakaté,DF,657.0,0.00304414,0.575342466,0.012309916,Monitor,0.250801177
Håvard Nielsen,"MF,FW",1368.0,0.004385965,1.875,0.012071776,Sub Early,0.598234461
Joakim Nilsson,DF,2736.0,0.002192982,0.506578947,0.011613583,Monitor,0.827289919
Casimir Ninga,FW,405.0,0.002469136,3.222222222,0.01239432,Monitor,0.428083695
Nicolas Nkoulou,DF,171.0,0.005847953,0.157894737,0.012472695,Monitor,0.132406463
Mark Noble,MF,333.0,0.006006006,0.243243243,0.012418435,Monitor,0.163611755
Nolito,MF,1386.0,0.012265512,1.136363636,0.012065747,Sub Early,0.543123337
Håvard Nordtveit,DF,306.0,0.003267974,0.352941176,0.012427478,Monitor,0.162005566
Mathias Normann,MF,1647.0,0.009714633,1.262295082,0.011978328,Sub Early,0.632618428
